log_id,timestamp,user,source_ip,event_type,status,bytes_transferred,label
LOG101337,2026-01-30 15:42:01,user_13,10.0.1.19,FILE_ACCESS,SUCCESS,1279,0
LOG101338,2026-01-30 15:44:14,user_7,10.0.1.5,LOGOUT,SUCCESS,2232,0
LOG101339,2026-01-30 16:07:43,svc_monitor,10.0.1.20,LOGIN,SUCCESS,2145,0
LOG101340,2026-01-30 16:09:15,user_16,10.0.1.23,LOGOUT,SUCCESS,1445,0
LOG101341,2026-01-30 16:27:43,user_20,10.0.1.26,FILE_ACCESS,SUCCESS,2263,0
LOG101342,2026-01-30 16:33:28,user_19,10.0.1.24,LOGIN,SUCCESS,2147,0
LOG101343,2026-01-30 17:05:14,user_27,10.0.1.20,LOGIN,SUCCESS,2764,0
LOG101344,2026-01-30 17:57:43,user_10,10.0.1.16,LOGIN,SUCCESS,58,0
LOG101345,2026-01-30 18:02:40,user_18,10.0.1.4,CONFIG_CHANGE,SUCCESS,2705,0
LOG101346,2026-01-30 19:47:45,user_14,10.0.1.9,FILE_ACCESS,SUCCESS,1242,0
LOG101347,2026-01-30 20:12:44,user_32,10.0.1.4,PRIVILEGE_CHANGE,SUCCESS,2627,0
LOG101348,2026-01-30 23:01:35,user_18,203.0.113.10,API_CALL,SUCCESS,1525,1
LOG101349,2026-01-30 23:48:03,user_24,10.0.1.24,LOGIN,FAILED,1270,1
